"date","armed","age","gender","race","city","state","signs_of_mental_illness","body_camera","percent_completed_hs","poverty_rate"
"2017-09-05","vehicle",16,"M","H","Bridgeport","CT",False,False,"75.6","22.9"
"2016-09-20","unknown weapon",23,"M","W","Mashantucket","CT",False,False,"91.5","0.6"
"2016-03-21","toy weapon",25,"M","W","Stamford","CT",True,False,"89","9.4"
"2016-06-26","knife",27,"M","H","Thomaston","CT",False,False,"86.3","10.8"
"2015-08-03","vehicle",35,"M","W","Claymont","DE",False,False,"87.6","12.1"
"2016-06-27","toy weapon",25,"M","W","Frederica","DE",False,False,"81.5","15.5"
"2017-04-27","gun",26,"M","B","Middletown","DE",False,False,"93.3","5.4"
"2017-03-29","vehicle",28,"M","B","New Castle","DE",False,False,"88.8","13.7"
"2015-02-05","gun",52,"M","W","Smyrna","DE",False,True,"89.9","7.6"
"2015-09-23","gun",28,"M","B","Wilmington","DE",True,False,"83.2","24.5"
"2017-01-23","gun",60,"M","W","Wilmington","DE",True,False,"83.2","24.5"
"2017-04-19","gun",21,"M","B","Wilmington","DE",False,True,"83.2","24.5"
"2015-09-21","stapler",34,"M","H","Auburndale","FL",False,False,"81.1","17.6"
"2016-01-16","gun",19,"M","B","Belle Glade","FL",False,False,"63.6","35.9"
"2016-02-14","knife",50,"M","W","Bradenton","FL",True,False,"84.9","18.1"
"2017-06-04","gun",68,"M","W","Bradenton","FL",False,False,"84.9","18.1"
"2015-12-22","undetermined",29,"M","W","Brooksville","FL",False,False,"82.2","27.3"
"2017-02-20","knife",26,"M","W","Brooksville","FL",False,False,"82.2","27.3"
"2017-04-06","gun",27,"M","W","Callahan","FL",False,False,"81.2","27.6"
"2017-03-19","gun",19,"M","W","Cape Canaveral","FL",False,False,"93.4","13.4"
"2015-10-24","gun",34,"M","B","Cape Coral","FL",False,True,"90.4","14.2"
"2016-05-06","gun",31,"M","W","Cape Coral","FL",False,False,"90.4","14.2"
"2015-04-25","knife",58,"M","W","Clermont","FL",True,False,"92.3","14.1"
"2015-09-03","gun",30,"M","B","Cocoa","FL",False,False,"83.1","29.3"
"2015-06-14","gun",15,"M","W","Cocoa","FL",True,False,"83.1","29.3"
"2017-08-07","knife",NULL,"M",NULL,"Crescent City","FL",True,False,"71","37"
"2017-07-13","knife",56,"M",NULL,"Crystal Springs","FL",True,False,"66","25.1"
"2017-03-19","gun",45,"M","H","DeLand","FL",True,False,"87.4","20.6"
"2017-04-02","gun",56,"M","W","DeLand","FL",True,False,"87.4","20.6"
"2017-03-26","undetermined",56,"M","W","Delray Beach","FL",True,False,"85.5","17.8"
"2015-04-03","unarmed",26,"M","W","Deltona","FL",False,False,"88.2","16.4"
"2015-12-21","gun",39,"M","W","Deltona","FL",False,False,"88.2","16.4"
"2017-06-29","Taser",37,"M",NULL,"Deltona","FL",False,False,"88.2","16.4"
"2017-03-16","gun",58,"M","W","Deltona","FL",True,False,"88.2","16.4"
"2017-02-26","knife",NULL,"M","W","Englewood","FL",False,False,"91.4","10.5"
"2017-02-26","gun",66,"M","W","Floral City","FL",False,False,"83.9","13.6"
"2015-01-23","vehicle",29,"M","B","Fort Lauderdale","FL",False,False,"85.9","20.7"
"2015-03-27","knife",39,"M","B","Fort Pierce","FL",False,False,"76.1","36.6"
"2015-11-19","knife",27,"M","B","Fort Pierce","FL",False,False,"76.1","36.6"
"2016-04-23","vehicle",21,"M","B","Fort Pierce","FL",False,False,"76.1","36.6"
"2016-06-19","gun",30,"M",NULL,"Fort Walton Beach","FL",False,False,"89.2","17.5"
"2016-11-18","gun",35,"M","W","Fort Walton Beach","FL",True,False,"89.2","17.5"
"2016-06-12","oar",49,"M","W","Fruitland Park","FL",False,False,"85","17.3"
"2016-03-20","toy weapon",16,"M","B","Gainesville","FL",True,False,"92.1","35.6"
"2017-01-20","gun",39,"M","W","Gainesville","FL",True,False,"92.1","35.6"
"2017-03-19","unarmed",21,"F","B","Gifford","FL",False,False,"82.5","30.7"
"2016-05-22","unarmed",27,"M","B","Hallandale Beach","FL",False,True,"85.8","22.1"
"2016-10-17","knife",39,"M","W","Holiday","FL",True,False,"83.7","21.1"
"2015-07-16","gun",35,"M","B","Homestead","FL",False,False,"69.1","28.8"
"2016-04-20","gun",41,"M","W","Homestead","FL",False,False,"69.1","28.8"
"2016-01-31","knife",46,"M","H","Immokalee","FL",False,False,"41.3","43.9"
"2015-12-05","gun",28,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2015-03-19","gun",16,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2015-10-28","gun",34,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2015-08-23","gun",36,"M","W","Jacksonville","FL",True,False,"88.2","17.7"
"2015-02-07","unarmed",23,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2016-05-22","unarmed",22,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2016-10-20","gun",29,"M","W","Jacksonville","FL",False,False,"88.2","17.7"
"2017-09-05","gun",25,"M","B","Jacksonville","FL",True,False,"88.2","17.7"
"2017-04-26","Taser",57,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2017-06-02","toy weapon",22,"M","B","Jacksonville","FL",False,False,"88.2","17.7"
"2017-07-25","gun",28,"M","W","Jacksonville","FL",False,False,"88.2","17.7"
"2017-12-05","gun",46,"M","W","Jupiter","FL",False,False,"92.3","9.2"
"2015-02-26","gun",42,"M","H","Lakeland","FL",False,False,"87.4","19.2"
"2016-10-11","gun",53,"M","W","Lakeland","FL",False,False,"87.4","19.2"
"2016-08-09","gun",32,"M","W","Lakeland","FL",False,False,"87.4","19.2"
"2016-12-24","knife",53,"F","W","Lake Wales","FL",False,False,"77.8","28.9"
"2017-06-04","gun",49,"M","B","Largo","FL",False,False,"88","16.2"
"2016-11-23","knife",43,"M","W","Lealman","FL",False,False,"77.5","29.1"
"2016-05-11","knife",49,"M","W","Lealman","FL",True,False,"77.5","29.1"
"2015-07-14","gun",20,"M","B","Mascotte","FL",False,False,"69.7","14.6"
"2015-07-06","gun",36,"M","W","Melbourne","FL",False,False,"89.2","15.9"
"2015-04-15","gun",22,"M","B","Miami","FL",False,False,"73.2","28.3"
"2015-10-15","gun",15,"M","H","Miami","FL",False,False,"73.2","28.3"
"2015-09-28","unarmed",31,"M","B","Miami","FL",False,False,"73.2","28.3"
"2015-09-24","knife",42,"M","H","Miami","FL",False,False,"73.2","28.3"
"2015-09-15","gun",51,"M","H","Miami","FL",True,False,"73.2","28.3"
"2015-08-25","gun",22,"M","H","Miami","FL",False,False,"73.2","28.3"
"2015-11-06","undetermined",46,"M","B","Miami","FL",False,False,"73.2","28.3"
"2016-03-22","pick-axe",25,"M","H","Miami","FL",True,False,"73.2","28.3"
"2015-05-12","straight edge razor",51,"M","W","Miami","FL",False,True,"73.2","28.3"
"2015-11-17","gun",28,"M","B","Miami","FL",True,False,"73.2","28.3"
"2016-05-19","gun",22,"M","B","Miami","FL",False,False,"73.2","28.3"
"2016-04-28","knife",37,"M","B","Miami","FL",False,False,"73.2","28.3"
"2016-12-30","gun",21,"M","B","Miami","FL",False,False,"73.2","28.3"
"2016-10-17","sword",50,"M","H","Miami","FL",True,False,"73.2","28.3"
"2017-09-06","gun",82,"M","W","Miami","FL",True,False,"73.2","28.3"
"2017-05-06","gun",47,"M","B","Miami","FL",False,False,"73.2","28.3"
"2017-05-28","gun",NULL,"M",NULL,"Miami","FL",False,False,"73.2","28.3"
"2015-03-07","gun",40,"M","W","Miami Beach","FL",False,False,"87.2","17.7"
"2015-02-15","unarmed",25,"M","B","Miami Gardens","FL",True,False,"80.3","23.1"
"2016-05-25","vehicle",24,"M","B","Miami Gardens","FL",False,False,"80.3","23.1"
"2015-07-25","gun",59,"M","B","Micanopy","FL",False,False,"87.6","12.7"
"2016-12-25","gun",61,"M","W","Middleburg","FL",True,False,"83.5","16.8"
"2016-05-02","gun",30,"M","W","Milton","FL",False,False,"90.8","15"
"2015-10-14","gun",46,"F","W","Naples","FL",True,False,"94.1","8.8"
"2015-09-04","sword",22,"M","W","Navarre","FL",False,False,"93.8","9.6"
"2015-09-22","gun",33,"M","W","Niceville","FL",True,False,"94.4","14"
"2016-12-04","vehicle",20,"M","W","Noma","FL",False,True,"70.1","29.8"
"2015-06-06","gun",53,"M","W","North Port","FL",False,False,"90.5","12.8"
"2015-07-21","gun",24,"M","W","Oakland Park","FL",False,False,"82.8","20.2"
"2016-03-02","gun",31,"M","H","Ocala","FL",True,False,"86.1","22.6"
"2017-12-01","gun",54,"M","W","Ocala","FL",True,False,"86.1","22.6"
"2016-06-12","gun",47,"M","W","Orange City","FL",False,False,"87.6","21.7"
"2017-02-02","gun",57,"M","W","Orange Park","FL",False,False,"92.6","8.7"
"2015-04-02","gun",37,"M","H","Orlando","FL",False,False,"89.5","20.2"
"2015-07-17","unarmed",23,"M","B","Orlando","FL",False,False,"89.5","20.2"
"2016-01-18","toy weapon",28,"M","W","Orlando","FL",False,False,"89.5","20.2"
"2016-08-24","gun",43,"M","W","Orlando","FL",True,False,"89.5","20.2"
"2016-12-06","gun",29,"M","O","Orlando","FL",True,True,"89.5","20.2"
"2016-05-05","gun",26,"F","B","Orlando","FL",False,False,"89.5","20.2"
"2016-01-05","toy weapon",25,"M","B","Orlando","FL",False,False,"89.5","20.2"
"2017-05-21","unarmed",37,"M","H","Orlando","FL",False,False,"89.5","20.2"
"2017-02-28","gun",20,"M","B","Orlando","FL",False,False,"89.5","20.2"
"2015-02-22","gun",50,"M","W","Palm Bay","FL",False,False,"87.6","17.6"
"2016-01-03","gun",39,"M","H","Palm Bay","FL",True,False,"87.6","17.6"
"2016-02-08","gun",43,"M","B","Palm Bay","FL",True,False,"87.6","17.6"
"2015-10-18","gun",31,"M","B","Palm Beach Gardens","FL",False,False,"94.9","6.5"
"2016-12-23","crossbow",55,"M",NULL,"Palm Harbor","FL",False,False,"95.5","8.4"
"2015-04-18","gun",45,"M","W","Panama City","FL",False,False,"87.2","21.2"
"2017-03-14","gun",43,"M","W","Panama City Beach","FL",False,False,"92.9","7.8"
"2016-12-30","gun",NULL,"M",NULL,"Pensacola","FL",False,False,"91.7","15.7"
"2016-06-25","gun",59,"M","W","Pinellas Park","FL",False,False,"86.4","14.5"
"2015-12-07","unarmed",36,"M","B","Plantation","FL",False,False,"93.3","10.7"
"2015-12-07","unarmed",36,"M","B","Plantation","FL",False,False,"96.3","10.7"
"2015-12-07","unarmed",36,"M","B","Plantation","FL",False,False,"93.3","4.9"
"2015-12-07","unarmed",36,"M","B","Plantation","FL",False,False,"96.3","4.9"
"2017-06-07","vehicle",35,"M",NULL,"Plant City","FL",False,False,"81","17"
"2015-11-06","gun",40,"M","B","Pompano Beach","FL",False,False,"82.8","23.4"
"2016-09-09","knife",55,"M","B","Pompano Beach","FL",False,False,"82.8","23.4"
"2016-11-18","machete",25,"M","B","Port St. Lucie","FL",True,False,"87.2","15"
"2016-09-20","gun",22,"M","W","Port St. Lucie","FL",True,False,"87.2","15"
"2016-06-24","gun",26,"M","H","Riverview","FL",False,False,"91.9","9.5"
"2016-04-10","brick",31,"M","H","Riverview","FL",False,False,"91.9","9.5"
"2015-05-14","gun",53,"M","W","St. Augustine","FL",True,False,"88.9","22.2"
"2015-11-05","machete",28,"M","W","St. Augustine","FL",True,False,"88.9","22.2"
"2015-05-17","gun",18,"M","W","St. Petersburg","FL",True,False,"89.5","17.2"
"2016-07-05","gun",37,"M","B","St. Petersburg","FL",False,False,"89.5","17.2"
"2016-05-26","knife",NULL,"F",NULL,"Sneads","FL",False,False,"79","30.3"
"2015-03-18","gun",64,"M","W","Tallahassee","FL",False,False,"92.5","29.7"
"2015-04-02","unarmed",28,"M","B","Tallahassee","FL",False,False,"92.5","29.7"
"2015-10-26","unarmed",18,"M","O","Tampa","FL",False,False,"86.6","21.8"
"2016-03-17","gun",53,"M","A","Tampa","FL",False,False,"86.6","21.8"
"2016-08-03","toy weapon",27,"M","W","Tampa","FL",True,False,"86.6","21.8"
"2016-08-30","unarmed",22,"M","B","Tampa","FL",False,False,"86.6","21.8"
"2016-03-26","gun",46,"M","W","Tampa","FL",True,False,"86.6","21.8"
"2015-08-25","gun",53,"M","W","Thonotosassa","FL",False,False,"83.6","21.5"
"2016-07-09","undetermined",35,"M","W","Titusville","FL",False,False,"90.2","18.8"
"2017-07-26","knife",62,"F",NULL,"Vero Beach","FL",True,False,"89.2","19.9"
"2015-07-10","machete",46,"M","H","West Palm Beach","FL",False,False,"84.4","20"
"2017-02-06","vehicle",51,"M","W","Yulee","FL",False,False,"87.6","11.5"
"2016-08-01","gun",50,"M","W","Acworth","GA",True,False,"90.7","9.6"
"2016-07-09","knife",55,"M","B","Albany","GA",False,False,"79.9","33.8"
"2015-11-17","unarmed",58,"M","W","Arlington","GA",False,False,"71.2","37.5"
"2015-04-29","gun",25,"F","B","Atlanta","GA",False,False,"89","24.6"
"2015-09-03","unarmed",27,"M","B","Atlanta","GA",True,False,"89","24.6"
"2015-11-30","gun",18,"M","B","Atlanta","GA",False,False,"89","24.6"
"2016-06-22","unarmed",22,"M","B","Atlanta","GA",False,False,"89","24.6"
"2016-04-27","machete",34,"M","A","Atlanta","GA",False,False,"89","24.6"
"2017-01-26","undetermined",24,"M","B","Atlanta","GA",False,True,"89","24.6"
"2017-04-28","gun",32,"M","B","Atlanta","GA",False,False,"89","24.6"
"2017-05-27","gun",NULL,"M",NULL,"Austell","GA",False,False,"84.2","17.2"
"2017-01-23","gun",52,"M","W","Brooklet","GA",False,False,"93.2","10.5"
"2015-05-28","gun",40,"M","B","Carrollton","GA",False,False,"78.3","28.7"
"2015-10-14","gun",27,"M","W","Cartersville","GA",False,False,"81.2","14.9"
"2016-01-07","gun",30,"M","W","Cartersville","GA",False,False,"81.2","14.9"
"2017-03-18","vehicle",36,"M","W","Cedartown","GA",False,False,"62.5","31"
"2015-02-23","gun",41,"M","W","Clarkesville","GA",False,False,"88.2","17.8"
"2016-06-27","gun",32,"M","W","Cochran","GA",False,False,"75.1","38.1"
"2016-02-18","undetermined",25,"M","W","Commerce","GA",False,False,"76.1","23.2"
"2015-10-07","gun",20,"M","B","Covington","GA",False,False,"77.8","25.1"
"2017-08-01","knife",44,"M","W","Cumming","GA",True,False,"81.1","20.7"
"2015-07-25","gun",50,"M","W","Decatur","GA",True,False,"95.4","14.9"
"2015-03-02","gun",45,"M","W","Douglas","GA",True,False,"78","25.8"
"2015-12-21","gun",48,"M","B","Douglasville","GA",False,False,"88.7","19.1"
"2016-05-08","gun",26,"M","B","East Point","GA",True,False,"84.7","27.9"
"2016-11-11",NULL,NULL,"M",NULL,"East Point","GA",False,False,"84.7","27.9"
"2016-10-27","undetermined",24,"M","H","Elberton","GA",False,False,"74.4","32.9"
"2016-12-12","gun",31,"M","W","Fort Valley","GA",False,False,"74.1","45.2"
"2016-06-25","unarmed",36,"M","H","Gainesville","GA",False,False,"71.2","28.3"
"2016-12-13","gun",32,"M","B","Hampton","GA",True,False,"80.9","32.4"
"2016-03-30","gun",52,"M","W","Jackson","GA",False,False,"72.8","22.8"
"2015-07-21","gun",35,"M","W","Jesup","GA",False,False,"84","31.6"
"2015-07-05","knife",72,"M",NULL,"Lawrenceville","GA",True,False,"81.3","24.4"
"2016-03-11","gun",56,"F",NULL,"Loganville","GA",False,False,"87.4","9.2"
"2016-11-18","gun",25,"M","B","Ludowici","GA",False,False,"82.3","14.9"
"2017-02-25","gun",39,"M","W","Lumpkin","GA",False,False,"75.2","36.3"
"2016-04-18","gun",18,"M","B","Mableton","GA",False,False,"84.1","17.6"
"2017-06-29","vehicle",23,"M",NULL,"Marietta","GA",False,False,"86.3","20.2"
"2017-07-07",NULL,33,"M","B","Marietta","GA",True,False,"86.3","20.2"
"2017-04-02","unarmed",23,"M","H","Moultrie","GA",False,False,"72.3","36"
"2016-01-06","gun",21,"M","B","Newnan","GA",False,True,"87.5","22.6"
"2017-03-05","gun",67,"M","W","Peachtree City","GA",True,False,"95.5","7.5"
"2015-10-03","knife",23,"M","W","Port Wentworth","GA",False,True,"92.1","4.8"
"2015-02-23","knife",37,"M","W","Powder Springs","GA",False,False,"88.1","18.7"
"2016-05-16","gun",23,"M","B","Riverdale","GA",False,False,"85.6","29.5"
"2015-09-27","gun",43,"M","W","Rossville","GA",False,False,"68.1","34.3"
"2016-01-30","gun",64,"M","H","Rossville","GA",True,False,"68.1","34.3"
"2015-10-27","gun",25,"M","B","Savannah","GA",False,True,"86","26.5"
"2015-03-25","undetermined",23,"M","B","Smyrna","GA",False,True,"90.5","13.4"
"2016-07-06","gun",63,"M","W","Stockbridge","GA",False,False,"87.7","15.4"
"2016-05-14","gun",34,"M","W","Stockbridge","GA",True,False,"87.7","15.4"
"2015-07-13","gun",20,"M","B","Stone Mountain","GA",False,False,"86.6","20.9"
"2015-02-26","gun",34,"F","W","Sylvester","GA",False,False,"74","28.7"
"2015-10-25","gun",36,"M","W","Talking Rock","GA",False,False,"76.7","6.7"
"2017-01-16","gun",36,"M","W","Tyrone","GA",False,False,"91.6","11.8"
"2015-08-04","vehicle",42,"M","B","Valdosta","GA",False,False,"82.6","35"
"2016-01-19","gun",28,"M","W","Valdosta","GA",False,False,"82.6","35"
"2016-09-28","knife",28,"M","H","Valdosta","GA",False,True,"82.6","35"
"2015-07-21","unarmed",47,"M","W","White","GA",False,False,"78.6","20.2"
"2017-01-01","gun",35,"M","W","Woodstock","GA",False,False,"95.5","7"
"2017-11-02","vehicle",33,"M","A","Aiea","HI",False,False,"93.8","5.9"
"2016-09-02","gun",29,"M","O","Hilo","HI",False,False,"92.5","18.3"
"2016-05-02","vehicle",38,"M","O","Hilo","HI",False,False,"92.5","18.3"
"2016-07-21","gun",36,"M","O","Hilo","HI",True,False,"92.5","18.3"
"2016-06-06","knife",25,"M","O","Hilo","HI",False,False,"92.5","18.3"
"2017-01-13","vehicle",29,"M","O","Kahuku","HI",False,False,"86.9","15.3"
"2016-09-12","vehicle",30,"M","O","Keaau","HI",False,False,"85.1","13.5"
"2015-01-11","gun",62,"M","W","Council","ID",False,True,"82.7","15.4"
"2016-09-26","gun",52,"M","W","Garden City","ID",False,False,"90","19.1"
"2015-12-26","gun",38,"M","H","Homedale","ID",False,True,"66.6","47.7"
"2016-03-18","gun",60,"M","W","Idaho Falls","ID",False,False,"90.2","15.9"
"2017-01-24","gun",32,"M","H","Kuna","ID",False,False,"92.9","13.2"
"2017-07-29","gun",48,"M",NULL,"Melba","ID",False,False,"90.4","16.4"
"2015-03-19","gun",31,"M","W","Middleton","ID",False,True,"91.7","13.5"
"2017-05-22","knife",NULL,"M","W","Mountain Home","ID",False,False,"88.6","18"
"2015-01-24","gun",45,"M","W","Rexburg","ID",False,False,"97.8","46.1"
"2015-11-08","gun",34,"M","W","Sandpoint","ID",False,False,"88.3","24.3"
"2015-04-13","gun",27,"M","H","Alton","IL",False,False,"90.3","24.4"
"2015-11-01","gun",39,"M","W","Arcola","IL",True,False,"82.6","14.8"
"2016-06-23","gun",NULL,"M","B","Belleville","IL",False,False,"92.6","18.2"
"2017-04-07","gun",39,"M",NULL,"Belleville","IL",True,False,"92.6","18.2"
"2016-12-04","gun",38,"M","H","Benton","IL",False,False,"84.1","23.4"
"2015-04-17","gun",18,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2015-04-10","gun",31,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2015-09-25","box cutter",33,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2015-08-29","unarmed",29,"M","H","Chicago","IL",False,False,"82.3","22.3"
"2015-10-07","gun",25,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2015-09-07","gun",27,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2015-06-20","gun",23,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-03-19","gun",21,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-03-14","gun",29,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-01-30","gun",29,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2015-12-26","baseball bat",19,"M","B","Chicago","IL",True,False,"82.3","22.3"
"2015-12-26","unarmed",55,"F","B","Chicago","IL",False,False,"82.3","22.3"
"2016-07-28","vehicle",18,"M","B","Chicago","IL",False,True,"82.3","22.3"
"2016-07-21","gun",50,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-09-05","gun",26,"M","W","Chicago","IL",False,False,"82.3","22.3"
"2016-11-04","gun",16,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2017-01-15","gun",34,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-11-27","gun",33,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-11-25","gun",37,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-11-23","undetermined",19,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2016-11-18","gun",26,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2017-02-06","gun",17,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2017-10-02","knife",55,"F","W","Chicago","IL",True,False,"82.3","22.3"
"2017-08-02","unarmed",25,"M","B","Chicago","IL",False,False,"82.3","22.3"
"2017-09-07","gun",24,"M",NULL,"Chicago","IL",False,False,"82.3","22.3"
"2016-11-03","knife",46,"M","W","Clinton","IL",True,False,"88.7","16.9"
"2016-11-07","gun",41,"M","B","East St. Louis","IL",False,False,"81.1","45.8"
"2015-05-16","gun",45,"M","B","Harvey","IL",False,False,"78.1","36.4"
"2016-01-14","gun",40,"M","W","Hurst","IL",True,False,"80.8","15.7"
"2017-06-13","gun",24,"M","W","Jerseyville","IL",False,False,"90.6","6.4"
"2015-04-28","gun",27,"M","W","Marion","IL",True,False,"90.3","18.2"
"2016-02-10","unknown weapon",36,"M","B","Markham","IL",False,False,"83.1","25.8"
"2015-02-04","gun",63,"M","W","Metropolis","IL",True,False,"77.2","23"
"2016-03-09","gun",36,"M","W","Metropolis","IL",False,False,"77.2","23"
"2015-05-15","gun",41,"M","W","Rockford","IL",True,False,"83.1","24.8"
"2015-02-04","gun",32,"M","B","Rock Island","IL",False,False,"86.9","22.6"
"2017-01-23","unarmed",27,"M","W","Springfield","IL",True,True,"90.8","19.5"
"2015-04-04","gun",17,"M","B","Zion","IL",False,False,"81.3","19.2"
"2016-06-01","toy weapon",38,"M","W","Zion","IL",True,False,"81.3","19.2"
"2016-11-29","knife",29,"M","W","Avon","IN",True,False,"94.2","3.3"
"2015-08-06","gun",54,"M",NULL,"Beech Grove","IN",True,False,"85.7","21.6"
"2017-08-02","gun",29,"M","W","Brookville","IN",False,False,"85.4","16"
"2016-04-12","gun",29,"M","B","Elkhart","IN",False,False,"77.6","26.7"
"2017-04-01","vehicle",45,"M","W","English","IN",False,False,"67.1","39.6"
"2016-03-15","knife",38,"M","W","Evansville","IN",False,True,"87.5","21"
"2017-03-07","gun",NULL,"M",NULL,"Fishers","IN",True,False,"97.4","3.2"
"2015-06-13","gun",46,"M","W","Fort Wayne","IN",False,False,"88.3","19"
"2016-03-20","gun",62,"M","H","Fort Wayne","IN",False,False,"88.3","19"
"2016-08-10","knife",62,"M","W","Fort Wayne","IN",False,False,"88.3","19"
"2016-07-10","knife",36,"M","W","Fort Wayne","IN",False,False,"88.3","19"
"2015-04-09","metal pipe",49,"M","H","French Lick","IN",False,False,"72.9","33.7"
"2017-01-18","gun",19,"M","B","Gary","IN",False,False,"83.9","37.1"
"2017-05-04","gun",19,"M","H","Goshen","IN",False,False,"76","22.6"
"2016-10-12","knife",36,"M","W","Greenwood","IN",False,True,"91.5","13.7"
"2015-08-15","unarmed",43,"M","W","Hanover","IN",False,False,"83.7","24.8"
"2015-03-21","gun",60,"M","W","Harmony","IN",True,False,"89.4","6.8"
"2015-12-04","gun",36,"M","B","Indianapolis","IN",False,True,"84.9","21.3"
"2015-06-04","gun",23,"M","W","Indianapolis","IN",True,False,"84.9","21.3"
"2015-02-21","knife",51,"M","W","Indianapolis","IN",False,False,"84.9","21.3"
"2015-01-15","gun",27,"M","B","Indianapolis","IN",False,False,"84.9","21.3"
"2015-10-09","gun",29,"M","B","Indianapolis","IN",False,False,"84.9","21.3"
"2015-09-08","vehicle",15,"M","B","Indianapolis","IN",False,False,"84.9","21.3"
"2015-06-23","unarmed",34,"M","W","Indianapolis","IN",False,False,"84.9","21.3"
"2015-12-12","knife",25,"M","B","Indianapolis","IN",True,False,"84.9","21.3"
"2015-10-12","gun",34,"M","W","Indianapolis","IN",False,False,"84.9","21.3"
"2016-07-25","gun",32,"M","B","Indianapolis","IN",False,False,"84.9","21.3"
"2016-05-27","gun",59,"M","W","Indianapolis","IN",False,False,"84.9","21.3"
"2016-05-04","unarmed",44,"M","B","Indianapolis","IN",False,True,"84.9","21.3"
"2016-02-04","gun",30,"M","B","Indianapolis","IN",False,False,"84.9","21.3"
"2017-06-29","unarmed",45,"M","B","Indianapolis","IN",False,False,"84.9","21.3"
"2016-12-21","vehicle",46,"M",NULL,"Knox","IN",False,False,"75.1","20.9"
"2015-12-06","toy weapon",17,"F","W","Kokomo","IN",True,False,"86.3","21.3"
"2017-03-28","gun",36,"M","W","Lafayette","IN",False,False,"85.6","19.8"
"2015-09-04","gun",29,"M","B","Monon","IN",False,False,"74.5","31.1"
"2015-03-08","toy weapon",35,"M","W","Muncie","IN",True,False,"86.4","32.2"
"2016-04-06","knife",31,"M","W","Muncie","IN",True,True,"86.4","32.2"
"2016-04-15","undetermined",26,"M","W","Muncie","IN",False,True,"86.4","32.2"
"2017-04-22","vehicle",39,"M","B","Portage","IN",True,False,"88.2","16.3"
"2015-09-20","gun",56,"M","W","Shelbyville","IN",False,False,"83.4","16.9"
"2017-02-14","gun",64,"M","W","Shelbyville","IN",False,False,"83.4","16.9"
"2015-02-26","unarmed",31,"M","W","Terre Haute","IN",False,False,"84.4","27.4"
"2017-02-14","vehicle",35,"M","W","Vincennes","IN",False,False,"85.4","23.9"
"2016-06-27","toy weapon",28,"M","W","Boone","IA",True,False,"94.3","10.9"
"2015-06-01","unarmed",34,"F","W","Burlington","IA",False,True,"89.7","19.6"
"2015-10-20","gun",21,"M","W","Cedar Rapids","IA",False,False,"93.5","12.3"
"2016-12-09","knife",25,"M","B","Cedar Rapids","IA",False,False,"93.5","12.3"
"2015-07-01","gun",30,"M","W","Des Moines","IA",False,False,"87.3","20"
"2015-09-06","unarmed",28,"M","W","Des Moines","IA",False,False,"87.3","20"
"2017-05-07","gun",29,"F","W","Des Moines","IA",False,True,"87.3","20"
"2016-06-29","gun",37,"M","B","Fort Madison","IA",False,False,"91.7","17.7"
"2017-10-06","gun",53,"M","W","North English","IA",False,False,"91.4","18.9"
"2016-07-12","undetermined",36,"M","W","Sioux City","IA",False,False,"83.6","15.7"
"2016-02-13","gun",29,"M","B","Urbandale","IA",False,True,"97","5.9"
"2015-09-13","gun",39,"M","W","Wellman","IA",True,False,"93.2","5.7"
"2015-06-01","gun",35,"M","W","Assaria","KS",False,False,"95.9","8.2"
"2015-07-18","gun",65,"M","W","Colby","KS",False,False,"92","11.1"
"2015-03-26","gun",53,"F","W","Gardner","KS",False,False,"94.4","3.8"
"2016-08-18","undetermined",36,"M","W","Hays","KS",False,False,"94.5","17.7"
"2016-08-11","unarmed",19,"M","W","Hays","KS",False,False,"94.5","17.7"
"2016-02-25","gun",38,"M","B","Hesston","KS",True,False,"99.3","11.1"
"2015-06-23","knife",22,"M","W","Hutchinson","KS",False,False,"87.6","13.9"
"2016-06-12","gun",55,"M","W","Hutchinson","KS",False,False,"87.6","13.9"
"2015-02-13","gun",21,"M","H","Kansas City","KS",False,False,"77.8","24.9"
"2015-07-16","gun",30,"M","W","Kansas City","KS",False,False,"77.8","24.9"
